"","row_id","establishment_id","inspection_id","establishment_name","establishmenttype","establishment_address","establishment_status","minimum_inspections_peryear","infraction_details","inspection_date","severity","action","court_outcome","amount_fined"
"409",409,9000596,103675610,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Conditional Pass",2,"Operator fail to properly wash equipment","2016-02-22","M - Minor","Notice to Comply"," "," "
"410",410,9000596,103675610,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Conditional Pass",2,"Operator fail to properly wash surfaces in rooms","2016-02-22","M - Minor","Notice to Comply"," "," "
"411",411,9000596,103675714,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Pass",2,"Operator fail to properly maintain rooms","2016-02-24","M - Minor","Notice to Comply"," "," "
"412",412,9000596,103675714,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Pass",2,"Operator fail to properly wash surfaces in rooms","2016-02-24","M - Minor","Notice to Comply"," "," "
"413",413,9000596,103930532,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Pass",2,"OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2017-03-15","S - Significant","Corrected During Inspection"," "," "
"414",414,9000596,103930532,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Pass",2,"Operator fail to properly maintain rooms","2017-03-15","M - Minor","Notice to Comply"," "," "
"415",415,9000596,103930532,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Pass",2,"Operator fail to properly wash equipment","2017-03-15","M - Minor","Notice to Comply"," "," "
"416",416,9000596,103930532,"AMAZING DONUTS","Bakery","3772 BATHURST ST ","Pass",2,"Operator fail to properly wash surfaces in rooms","2017-03-15","M - Minor","Notice to Comply"," "," "
"417",417,9000599,103491847,"ARMOUR HEIGHTS CHILDCARE PROGRAM","Child Care - Catered","148 WILSON AVE ","Pass",2,"","2015-05-21","","","",""
"418",418,9000599,103620056,"ARMOUR HEIGHTS CHILDCARE PROGRAM","Child Care - Catered","148 WILSON AVE ","Pass",2,"","2015-12-02","","","",""
"419",419,9000599,103711247,"ARMOUR HEIGHTS CHILDCARE PROGRAM","Child Care - Catered","148 WILSON AVE ","Pass",2,"","2016-04-27","","","",""
"420",420,9000599,103718770,"ARMOUR HEIGHTS CHILDCARE PROGRAM","Child Care - Catered","148 WILSON AVE ","Pass",2,"","2017-04-20","","","",""
"421",421,9000604,103580615,"AMTU DISCOUNT & CONVENIENCE","Food Store (Convenience / Variety)","988 KINGSTON RD ","Pass",1,"","2015-09-29","","","",""
"422",422,9000604,103703805,"AMTU DISCOUNT & CONVENIENCE","Food Store (Convenience / Variety)","988 KINGSTON RD ","Pass",1,"Operator fail to properly wash equipment","2016-04-07","M - Minor","Notice to Comply"," "," "
"423",423,9000604,103703805,"AMTU DISCOUNT & CONVENIENCE","Food Store (Convenience / Variety)","988 KINGSTON RD ","Pass",1,"Operator fail to properly wash surfaces in rooms","2016-04-07","M - Minor","Notice to Comply"," "," "
"424",424,9000604,103894869,"AMTU DISCOUNT & CONVENIENCE","Food Store (Convenience / Variety)","988 KINGSTON RD ","Pass",1,"Operator fail to properly maintain rooms","2017-01-19","M - Minor","Notice to Comply"," "," "
"425",425,9000604,103894869,"AMTU DISCOUNT & CONVENIENCE","Food Store (Convenience / Variety)","988 KINGSTON RD ","Pass",1,"Operator fail to properly wash equipment","2017-01-19","M - Minor","Notice to Comply"," "," "
"426",426,9000607,103540807,"THE GRANGE LOTTERY","Food Store (Convenience / Variety)","109 MC CAUL ST ","Pass",1,"","2015-07-28","","","",""
"427",427,9000614,103600261,"ANATOLIA TURKISH CUISINE","Restaurant","5112 DUNDAS ST W","Pass",3,"Operate food premise - fail to keep facility clean O. Reg  562/90 Sec. 68(2)(b)","2015-11-06","M - Minor","Notice to Comply"," "," "
"428",428,9000614,103600261,"ANATOLIA TURKISH CUISINE","Restaurant","5112 DUNDAS ST W","Pass",3,"Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g)","2015-11-06","M - Minor","Notice to Comply"," "," "
"429",429,9000614,103700589,"ANATOLIA TURKISH CUISINE","Restaurant","5112 DUNDAS ST W","Pass",3,"","2016-04-01","","","",""
"430",430,9000614,103792835,"ANATOLIA TURKISH CUISINE","Restaurant","5112 DUNDAS ST W","Pass",3,"","2016-08-12","","","",""
"431",431,9000614,103844457,"ANATOLIA TURKISH CUISINE","Restaurant","5112 DUNDAS ST W","Pass",3,"","2016-11-04","","","",""
"432",432,9000614,103945836,"ANATOLIA TURKISH CUISINE","Restaurant","5112 DUNDAS ST W","Pass",3,"","2017-04-07","","","",""
"433",433,9000615,103628661,"ANCASTER CHILD CARE CENTRE","Child Care - Food Preparation","45 ANCASTER RD ","Pass",2,"","2015-12-15","","","",""
"434",434,9000615,103725072,"ANCASTER CHILD CARE CENTRE","Child Care - Food Preparation","45 ANCASTER RD ","Pass",2,"Operator fail to properly maintain rooms","2016-05-09","M - Minor","Notice to Comply"," "," "
"435",435,9000643,103504064,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Pass",3,"Operator fail to properly maintain equipment(NON-FOOD)","2015-06-05","M - Minor","Notice to Comply"," "," "
"436",436,9000643,103587757,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Pass",3,"Operator fail to properly maintain rooms","2015-10-08","M - Minor","Notice to Comply"," "," "
"437",437,9000643,103659828,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Pass",3,"","2016-01-26","","","",""
"438",438,9000643,103749659,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Pass",3,"Operator fail to properly wash surfaces in rooms","2016-06-13","M - Minor","Notice to Comply"," "," "
"439",439,9000643,103822842,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Pass",3,"","2016-09-30","","","",""
"440",440,9000643,103895583,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Conditional Pass",3,"Operator fail to properly wash equipment","2017-01-19","M - Minor","Notice to Comply"," "," "
"441",441,9000643,103895583,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Conditional Pass",3,"Operator fail to provide adequate pest control","2017-01-19","S - Significant","Notice to Comply"," "," "
"442",442,9000643,103895611,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Conditional Pass",3,"Operate food premise maintained in manner adversely affecting sanitary condition O. Reg  562/90 Sec. 11(a)(ii)","2017-01-23","S - Significant","Ticket","Pending",""
"443",443,9000643,103895611,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Conditional Pass",3,"Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g)","2017-01-23","M - Minor","Ticket","Pending",""
"444",444,9000643,103897084,"ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE ","Pass",3,"","2017-01-26","","","",""
"445",445,9000646,103689030,"MCLOUGHLIN SCHOOLS","Child Care - Catered","80 ROXBOROUGH ST W","Pass",2,"","2016-04-18","","","",""
"446",446,9000646,103864670,"MCLOUGHLIN SCHOOLS","Child Care - Catered","80 ROXBOROUGH ST W","Pass",2,"","2016-12-09","","","",""
"447",447,9000650,103493269,"ANNA PURNA VEGETARIAN RESTAURANT","Restaurant","1085 BATHURST ST ","Pass",2,"Operator fail to properly wash equipment","2015-05-22","M - Minor","Notice to Comply"," "," "
"448",448,9000650,103493269,"ANNA PURNA VEGETARIAN RESTAURANT","Restaurant","1085 BATHURST ST ","Pass",2,"Operator fail to provide proper garbage containers","2015-05-22","M - Minor","Notice to Comply"," "," "
"449",449,9000650,103587458,"ANNA PURNA VEGETARIAN RESTAURANT","Restaurant","1085 BATHURST ST ","Pass",2,"Operator fail to properly maintain rooms","2015-10-07","M - Minor","Notice to Comply"," "," "
"450",450,9000650,103587458,"ANNA PURNA VEGETARIAN RESTAURANT","Restaurant","1085 BATHURST ST ","Pass",2,"Operator fail to properly wash equipment","2015-10-07","M - Minor","Notice to Comply"," "," "
"451",451,9000650,103754794,"ANNA PURNA VEGETARIAN RESTAURANT","Restaurant","1085 BATHURST ST ","Pass",2,"","2016-06-20","","","",""
"452",452,9000650,103851416,"ANNA PURNA VEGETARIAN RESTAURANT","Restaurant","1085 BATHURST ST ","Pass",2,"Operator fail to properly maintain rooms","2016-11-17","M - Minor","Notice to Comply"," "," "
"453",453,9000651,103495847,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Pass",2,"Operator fail to properly maintain rooms","2015-05-07","M - Minor","Notice to Comply"," "," "
"454",454,9000651,103495847,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Pass",2,"Operator fail to properly wash surfaces in rooms","2015-05-07","M - Minor","Notice to Comply"," "," "
"455",455,9000651,103758525,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Pass",2,"Operator fail to properly maintain rooms","2016-06-27","M - Minor","Notice to Comply"," "," "
"456",456,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a)","2017-02-22","NA - Not Applicable","Notice to Comply"," "," "
"457",457,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Fail to Produce Most Recent Food Safety Inspection Report(s). Muncipal Code Chapter 545-157(E)(5)","2017-02-22","NA - Not Applicable","Notice to Comply"," "," "
"458",458,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to properly maintain rooms","2017-02-22","M - Minor","Notice to Comply"," "," "
"459",459,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to properly wash equipment","2017-02-22","M - Minor","Notice to Comply"," "," "
"460",460,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to properly wash multi-use utensils","2017-02-22","S - Significant","Notice to Comply"," "," "
"461",461,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to properly wash surfaces in rooms","2017-02-22","M - Minor","Notice to Comply"," "," "
"462",462,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to provide accurate indicating thermometer(s)","2017-02-22","S - Significant","Notice to Comply"," "," "
"463",463,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to provide required supplies at sinks","2017-02-22","S - Significant","Notice to Comply"," "," "
"464",464,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to provide separate handwashing sink(s)","2017-02-22","S - Significant","Notice to Comply"," "," "
"465",465,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to provide washroom supplies","2017-02-22","S - Significant","Notice to Comply"," "," "
"466",466,9000651,103916616,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Conditional Pass",2,"Operator fail to use proper procedure(s) to ensure food safety","2017-02-22","S - Significant","Notice to Comply"," "," "
"467",467,9000651,103916936,"ANNAPURNA'S MITHAI SHOPPE","Bakery","1544 WARDEN AVE ","Pass",2,"","2017-02-27","","","",""
"468",468,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2015-06-23","S - Significant","Corrected During Inspection"," "," "
"469",469,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14)","2015-06-23","S - Significant","Corrected During Inspection"," "," "
"470",470,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Food handler fail to wear headgear","2015-06-23","M - Minor","Notice to Comply"," "," "
"471",471,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2015-06-23","S - Significant","Corrected During Inspection"," "," "
"472",472,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Operator fail to properly maintain rooms","2015-06-23","M - Minor","Notice to Comply"," "," "
"473",473,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Operator fail to properly wash surfaces in rooms","2015-06-23","M - Minor","Notice to Comply"," "," "
"474",474,9000652,103517793,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Operator fail to provide proper equipment","2015-06-23","M - Minor","Notice to Comply"," "," "
"475",475,9000652,103569344,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"","2015-09-14","","","",""
"476",476,9000652,103820194,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2016-09-27","NA - Not Applicable","Notice to Comply"," "," "
"477",477,9000652,103820194,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Food handler fail to wear headgear","2016-09-27","M - Minor","Notice to Comply"," "," "
"478",478,9000652,103820194,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Operator fail to properly maintain rooms","2016-09-27","M - Minor","Notice to Comply"," "," "
"479",479,9000652,103914905,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a)","2017-02-17","NA - Not Applicable","Ticket","Pending",""
"480",480,9000652,103914905,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Operator fail to properly maintain rooms","2017-02-17","M - Minor","Notice to Comply"," "," "
"481",481,9000652,103914905,"ANNA'S BAKERY & DELI","Bakery","2394 BLOOR ST W","Pass",2,"Operator fail to properly wash surfaces in rooms","2017-02-17","M - Minor","Notice to Comply"," "," "
"482",482,9000667,103524458,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2015-07-06","S - Significant","Corrected During Inspection"," "," "
"483",483,9000667,103524458,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"Operator fail to properly maintain equipment(NON-FOOD)","2015-07-06","M - Minor","Notice to Comply"," "," "
"484",484,9000667,103524458,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"Operator fail to properly wash surfaces in rooms","2015-07-06","M - Minor","Notice to Comply"," "," "
"485",485,9000667,103587864,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2015-10-07","S - Significant","Corrected During Inspection"," "," "
"486",486,9000667,103587864,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"Operator fail to properly wash equipment","2015-10-07","M - Minor","Notice to Comply"," "," "
"487",487,9000667,103689835,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"","2016-03-14","","","",""
"488",488,9000667,103771083,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"Operator fail to properly wash equipment","2016-07-14","M - Minor","Notice to Comply"," "," "
"489",489,9000667,103869880,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"Operator fail to properly maintain rooms","2016-12-19","M - Minor","Notice to Comply"," "," "
"490",490,9000667,103952434,"ANNEX BAR & GRILL ","Restaurant","262 DUPONT ST ","Pass",2,"","2017-04-20","","","",""
"491",491,9000684,103534051,"ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR ","Pass",2,"","2015-07-17","","","",""
"492",492,9000684,103607872,"ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR ","Pass",2,"","2015-11-12","","","",""
"493",493,9000684,103682112,"ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR ","Pass",2,"","2016-03-02","","","",""
"494",494,9000684,103827596,"ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR ","Pass",2,"","2016-10-07","","","",""
"495",495,9000684,103930883,"ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR ","Pass",2,"","2017-03-15","","","",""
"496",496,9000698,103495344,"APACHE BURGER ","Restaurant","5236 DUNDAS ST W","Pass",2,"","2015-05-25","","","",""
"497",497,9000698,103602162,"APACHE BURGER ","Restaurant","5236 DUNDAS ST W","Pass",2,"Operator fail to properly wash equipment","2015-11-04","M - Minor","Notice to Comply"," "," "
"498",498,9000698,103812073,"APACHE BURGER ","Restaurant","5236 DUNDAS ST W","Pass",2,"","2016-09-13","","","",""
"499",499,9000698,103950745,"APACHE BURGER ","Restaurant","5236 DUNDAS ST W","Pass",2,"","2017-04-18","","","",""
"500",500,9000706,103479962,"APOLLO ELEVEN RESTAURANT","Restaurant","1093 BATHURST ST ","Pass",2,"Operator fail to properly maintain rooms","2015-05-04","M - Minor","Notice to Comply"," "," "
"501",501,9000706,103600939,"APOLLO ELEVEN RESTAURANT","Restaurant","1093 BATHURST ST ","Pass",2,"","2015-10-30","","","",""
"502",502,9000706,103754792,"APOLLO ELEVEN RESTAURANT","Restaurant","1093 BATHURST ST ","Pass",2,"","2016-06-20","","","",""
"503",503,9000706,103851468,"APOLLO ELEVEN RESTAURANT","Restaurant","1093 BATHURST ST ","Pass",2,"","2016-11-17","","","",""
"504",504,9000720,103597949,"APPLEWOOD HOMESTEAD","Banquet Facility","450 THE WEST MALL  ","Pass",1,"","2015-10-27","","","",""
"505",505,9000731,103568367,"ARARAT BAKERY","Food Store (Convenience / Variety)","1800 AVENUE RD ","Pass",1,"","2015-09-10","","","",""
"506",506,9000731,103683031,"ARARAT BAKERY","Food Store (Convenience / Variety)","1800 AVENUE RD ","Pass",1,"","2016-02-29","","","",""
"507",507,9000731,103822651,"ARARAT BAKERY","Food Store (Convenience / Variety)","1800 AVENUE RD ","Pass",1,"","2016-09-30","","","",""
"508",508,9000731,103919782,"ARARAT BAKERY","Food Store (Convenience / Variety)","1800 AVENUE RD ","Pass",1,"","2017-02-27","","","",""
"509",509,9000735,103489038,"ARBOR GLEN COMMUNITY CHILDCARE","Child Care - Catered","55 FRESHMEADOW DR ","Pass",2,"","2015-05-14","","","",""
"510",510,9000735,103586239,"ARBOR GLEN COMMUNITY CHILDCARE","Child Care - Catered","55 FRESHMEADOW DR ","Pass",2,"","2015-10-06","","","",""
"511",511,9000735,103705865,"ARBOR GLEN COMMUNITY CHILDCARE","Child Care - Catered","55 FRESHMEADOW DR ","Pass",2,"","2016-04-11","","","",""
"512",512,9000735,103816760,"ARBOR GLEN COMMUNITY CHILDCARE","Child Care - Catered","55 FRESHMEADOW DR ","Pass",2,"","2016-09-21","","","",""
